paper_id,polymer_name,raw_backbone,cleaned_backbone,preprocessed_for_opsin,punctuation_fixed,locant_augmented,diyl_appended,stage,parse_source,success,note,smiles,opsin_status,opsin_message,opsin_warnings,smiles_has_dot,smiles_dot_count,variant_kind,variant_step,opsin_eligible,opsin_input_backbone,ocr_fix_applied,ocr_fix_rule,ocr_fix_before,ocr_fix_after,raw_sidechain,cleaned_sidechain,template_expanded,sidechain_token_expanded,yl_appended,split_tokens,opsin_attempted,decoded_type,decoded_confidence,decoded_needs_review,decoded_components_json,opsin_candidate,opsin_success
431,pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,drop_descriptors,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,drop_substituted,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,tidy_punct,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp20,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly dithienofluorene-alt-dithienoyldiketopyrrolopyrrole,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
431,pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly dithienofluorene-alt-dithienoyldiketopyrrolopyrrole,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_direct,,False,,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,direct,,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),True,fused_ring_prime_0_to_quote,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),,,,,,,,,,,,,
431,pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,drop_descriptors,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,drop_substituted,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole) is unparsable due to the following being uninterpretable: t-dithienoyldiketopyrrolopyrrole) The following was not parseable: t-dithienoyldiketopyrrolopyrrole),,,,repair,tidy_punct,True,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,,,,,,,,,,,,,,,,
431,pdtfdpp32,poly(dithienoﬂuorene-alt-dithienoyldiketopyrrolopyrrole),poly dithienofluorene-alt-dithienoyldiketopyrrolopyrrole,poly(dithienofluorene-alt-dithienoyldiketopyrrolopyrrole),False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
454,p(dpp-dtt-ms)-pe cleaved,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",diketopyrrolopyrrole-thieno 3 2-b thiophene,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",False,False,False,opsin_direct,OPSIN,True,,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,CACHE_HIT,,,True,1.0,direct,,True,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",False,,,,,,,,,,,,,,,,
454,p(dpp-dtt-ms)-pe cleaved,,,multistagecleavable sbenzylphenylenoxylinker-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='multistagecleavablesidechainsbenzylphenoxylinker' -> preprocessed='multistagecleavable sbenzylphenylenoxylinker-yl',,,,,,,,,,,,,,,multistagecleavablesidechainsbenzylphenoxylinker,multistagecleavable sbenzylphenylenoxylinker-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""multistagecleavablesidechainsbenzylphenoxylinker"", ""count"": 1}]",,
454,p(dpp-dtt-ms)-pe cleaved,,,multistagecleavable sbenzylphenylenoxylinker-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,multistagecleavablesidechainsbenzylphenoxylinker,multistagecleavable sbenzylphenylenoxylinker-yl,False,False,True,False,False,,,,,,
454,p(dpp-dtt),"diketopyrrolopyrrole-thieno[3,2-b]thiophene",diketopyrrolopyrrole-thieno 3 2-b thiophene,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",False,False,False,opsin_direct,OPSIN,True,,O=c1nc2ccnc-2c1=O.c1cc2sccc2s1,CACHE_HIT,,,True,1.0,direct,,True,"diketopyrrolopyrrole-thieno[3,2-b]thiophene",False,,,,,,,,,,,,,,,,
454,p(dpp-dtt),,,2-octyldomethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='2-c8doc10sidechains' -> preprocessed='2-octyldomethyl-0- s-yl',,,,,,,,,,,,,,,2-c8doc10sidechains,2-octyldomethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""2-c8doc10sidechains"", ""count"": 1}]",,
454,p(dpp-dtt),,,2-octyldomethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,2-c8doc10sidechains,2-octyldomethyl-0- s-yl,False,False,True,False,False,,,,,,
498,pidt-3t,idt+3t,idt+3-t,idt+3t,False,False,False,opsin_direct,,False,,,FAILURE,idt+3t is unparsable due to the following being uninterpretable: idt+3t The following was not parseable: t+3t,,,,direct,,True,idt+3t,False,,,,,,,,,,,,,,,,
498,pidt-3t,idt+3t,idt+3t,idt+3t,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,idt+3t is unparsable due to the following being uninterpretable: idt+3t The following was not parseable: t+3t,,,,repair,drop_descriptors,True,idt+3t,False,,,,,,,,,,,,,,,,
498,pidt-3t,idt+3t,idt+3t,idt+3t,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,idt+3t is unparsable due to the following being uninterpretable: idt+3t The following was not parseable: t+3t,,,,repair,drop_substituted,True,idt+3t,False,,,,,,,,,,,,,,,,
498,pidt-3t,idt+3t,idt+3t,idt+3t,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,idt+3t is unparsable due to the following being uninterpretable: idt+3t The following was not parseable: t+3t,,,,repair,tidy_punct,True,idt+3t,False,,,,,,,,,,,,,,,,
498,pidt-3t,idt+3t,idt+3-t,idt+3t,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pidt-3t,,,dioctyl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='dic8' -> preprocessed='dioctyl',,,,,,,,,,,,,,,dic8,dioctyl,False,False,False,False,False,unknown,low,True,"[{""name"": ""dic8"", ""count"": 1}]",,
498,pidt-3t,,,dioctyl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,CCCCCCCC,,,,,,,,,,,,,,dic8,dioctyl,False,False,False,False,False,,,,,,
498,pbidt-3t,bidt+3t,bidt+3-t,bidt+3t,False,False,False,opsin_direct,,False,,,FAILURE,bidt+3t is unparsable due to the following being uninterpretable: bidt+3t The following was not parseable: dt+3t,,,,direct,,True,bidt+3t,False,,,,,,,,,,,,,,,,
498,pbidt-3t,bidt+3t,bidt+3t,bidt+3t,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,bidt+3t is unparsable due to the following being uninterpretable: bidt+3t The following was not parseable: dt+3t,,,,repair,drop_descriptors,True,bidt+3t,False,,,,,,,,,,,,,,,,
498,pbidt-3t,bidt+3t,bidt+3t,bidt+3t,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,bidt+3t is unparsable due to the following being uninterpretable: bidt+3t The following was not parseable: dt+3t,,,,repair,drop_substituted,True,bidt+3t,False,,,,,,,,,,,,,,,,
498,pbidt-3t,bidt+3t,bidt+3t,bidt+3t,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,bidt+3t is unparsable due to the following being uninterpretable: bidt+3t The following was not parseable: dt+3t,,,,repair,tidy_punct,True,bidt+3t,False,,,,,,,,,,,,,,,,
498,pbidt-3t,bidt+3t,bidt+3-t,bidt+3t,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pbidt-3t,,,phenylenyl sin-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='phenylgroupsinsidechain' -> preprocessed='phenylenyl sin-yl',,,,,,,,,,,,,,,phenylgroupsinsidechain,phenylenyl sin-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""phenylgroupsinsidechain"", ""count"": 1}]",,
498,pbidt-3t,,,phenylenyl sin-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,phenylgroupsinsidechain,phenylenyl sin-yl,False,False,True,False,False,,,,,,
498,pbidtt-3t,bidtt+3t,bidtt+3-t,bidtt+3t,False,False,False,opsin_direct,,False,,,FAILURE,bidtt+3t is unparsable due to the following being uninterpretable: bidtt+3t The following was not parseable: dtt+3t,,,,direct,,True,bidtt+3t,False,,,,,,,,,,,,,,,,
498,pbidtt-3t,bidtt+3t,bidtt+3t,bidtt+3t,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,bidtt+3t is unparsable due to the following being uninterpretable: bidtt+3t The following was not parseable: dtt+3t,,,,repair,drop_descriptors,True,bidtt+3t,False,,,,,,,,,,,,,,,,
498,pbidtt-3t,bidtt+3t,bidtt+3t,bidtt+3t,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,bidtt+3t is unparsable due to the following being uninterpretable: bidtt+3t The following was not parseable: dtt+3t,,,,repair,drop_substituted,True,bidtt+3t,False,,,,,,,,,,,,,,,,
498,pbidtt-3t,bidtt+3t,bidtt+3t,bidtt+3t,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,bidtt+3t is unparsable due to the following being uninterpretable: bidtt+3t The following was not parseable: dtt+3t,,,,repair,tidy_punct,True,bidtt+3t,False,,,,,,,,,,,,,,,,
498,pbidtt-3t,bidtt+3t,bidtt+3-t,bidtt+3t,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pbidtt-3t,,,conjugatedphenylenyl s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='conjugatedphenylgroups' -> preprocessed='conjugatedphenylenyl s-yl',,,,,,,,,,,,,,,conjugatedphenylgroups,conjugatedphenylenyl s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""conjugatedphenylgroups"", ""count"": 1}]",,
498,pbidtt-3t,,,conjugatedphenylenyl s-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,conjugatedphenylgroups,conjugatedphenylenyl s-yl,False,False,True,False,False,,,,,,
498,pidt-dpp,idt+dpp,idt+dpp,idt+dpp,False,False,False,opsin_direct,,False,,,FAILURE,idt+dpp is unparsable due to the following being uninterpretable: idt+dpp The following was not parseable: t+dpp,,,,direct,,True,idt+dpp,False,,,,,,,,,,,,,,,,
498,pidt-dpp,idt+dpp,idt+dpp,idt+dpp,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,idt+dpp is unparsable due to the following being uninterpretable: idt+dpp The following was not parseable: t+dpp,,,,repair,drop_descriptors,True,idt+dpp,False,,,,,,,,,,,,,,,,
498,pidt-dpp,idt+dpp,idt+dpp,idt+dpp,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,idt+dpp is unparsable due to the following being uninterpretable: idt+dpp The following was not parseable: t+dpp,,,,repair,drop_substituted,True,idt+dpp,False,,,,,,,,,,,,,,,,
498,pidt-dpp,idt+dpp,idt+dpp,idt+dpp,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,idt+dpp is unparsable due to the following being uninterpretable: idt+dpp The following was not parseable: t+dpp,,,,repair,tidy_punct,True,idt+dpp,False,,,,,,,,,,,,,,,,
498,pidt-dpp,idt+dpp,idt+dpp,idt+dpp,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pidt-dpp,,,-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='' -> preprocessed='-yl',,,,,,,,,,,,,,,,-yl,False,False,True,False,False,unknown,low,True,"[{""name"": """", ""count"": 1}]",,
498,pidt-dpp,,,-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,,-yl,False,False,True,False,False,,,,,,
498,pbidt-dpp,bidt+dpp,bidt+dpp,bidt+dpp,False,False,False,opsin_direct,,False,,,FAILURE,bidt+dpp is unparsable due to the following being uninterpretable: bidt+dpp The following was not parseable: dt+dpp,,,,direct,,True,bidt+dpp,False,,,,,,,,,,,,,,,,
498,pbidt-dpp,bidt+dpp,bidt+dpp,bidt+dpp,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,bidt+dpp is unparsable due to the following being uninterpretable: bidt+dpp The following was not parseable: dt+dpp,,,,repair,drop_descriptors,True,bidt+dpp,False,,,,,,,,,,,,,,,,
498,pbidt-dpp,bidt+dpp,bidt+dpp,bidt+dpp,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,bidt+dpp is unparsable due to the following being uninterpretable: bidt+dpp The following was not parseable: dt+dpp,,,,repair,drop_substituted,True,bidt+dpp,False,,,,,,,,,,,,,,,,
498,pbidt-dpp,bidt+dpp,bidt+dpp,bidt+dpp,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,bidt+dpp is unparsable due to the following being uninterpretable: bidt+dpp The following was not parseable: dt+dpp,,,,repair,tidy_punct,True,bidt+dpp,False,,,,,,,,,,,,,,,,
498,pbidt-dpp,bidt+dpp,bidt+dpp,bidt+dpp,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pbidt-dpp,,,phenylenyl sin-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='phenylgroupsinsidechain' -> preprocessed='phenylenyl sin-yl',,,,,,,,,,,,,,,phenylgroupsinsidechain,phenylenyl sin-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""phenylgroupsinsidechain"", ""count"": 1}]",,
498,pbidt-dpp,,,phenylenyl sin-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,phenylgroupsinsidechain,phenylenyl sin-yl,False,False,True,False,False,,,,,,
498,pbidtt-dpp,bidtt+dpp,bidtt+dpp,bidtt+dpp,False,False,False,opsin_direct,,False,,,FAILURE,bidtt+dpp is unparsable due to the following being uninterpretable: bidtt+dpp The following was not parseable: dtt+dpp,,,,direct,,True,bidtt+dpp,False,,,,,,,,,,,,,,,,
498,pbidtt-dpp,bidtt+dpp,bidtt+dpp,bidtt+dpp,False,False,False,opsin_repair,,False,drop_descriptors,,FAILURE,bidtt+dpp is unparsable due to the following being uninterpretable: bidtt+dpp The following was not parseable: dtt+dpp,,,,repair,drop_descriptors,True,bidtt+dpp,False,,,,,,,,,,,,,,,,
498,pbidtt-dpp,bidtt+dpp,bidtt+dpp,bidtt+dpp,False,False,False,opsin_repair,,False,drop_substituted,,FAILURE,bidtt+dpp is unparsable due to the following being uninterpretable: bidtt+dpp The following was not parseable: dtt+dpp,,,,repair,drop_substituted,True,bidtt+dpp,False,,,,,,,,,,,,,,,,
498,pbidtt-dpp,bidtt+dpp,bidtt+dpp,bidtt+dpp,False,False,False,opsin_repair,,False,tidy_punct,,FAILURE,bidtt+dpp is unparsable due to the following being uninterpretable: bidtt+dpp The following was not parseable: dtt+dpp,,,,repair,tidy_punct,True,bidtt+dpp,False,,,,,,,,,,,,,,,,
498,pbidtt-dpp,bidtt+dpp,bidtt+dpp,bidtt+dpp,False,False,False,fallback,TEXT_FALLBACK,False,no parse,,,,,,,,,True,,False,,,,,,,,,,,,,,,,
498,pbidtt-dpp,,,conjugatedphenylenyl s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='conjugatedphenylgroups' -> preprocessed='conjugatedphenylenyl s-yl',,,,,,,,,,,,,,,conjugatedphenylgroups,conjugatedphenylenyl s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""conjugatedphenylgroups"", ""count"": 1}]",,
498,pbidtt-dpp,,,conjugatedphenylenyl s-yl,False,False,False,sidechain_non_opsin_compatible,NON_OPSIN_COMPATIBLE,False,ineligible,,,,,,,,,,,,,,,conjugatedphenylgroups,conjugatedphenylenyl s-yl,False,False,True,False,False,,,,,,
405,poly(th-bdtbdt-th),"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene",2 6-bis thiophen-2-yl -4 8-bis 5-dodecylthiophen-2-yl benzo 1 2-b 4 5-b-0 dithiophene,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",False,False,False,opsin_direct,OPSIN,True,,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4cccs4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(-c4cccs4)sc23)s1,CACHE_HIT,,,False,0.0,direct,,True,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",True,fused_ring_prime_0_to_quote,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene","2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",,,,,,,,,,,,,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='doc10sidechains' -> preprocessed='domethyl-0- s-yl',,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""doc10sidechains"", ""count"": 1}]",,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,,,,,,
405,poly(th-bdtbdt-th),"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene",2 6-bis thiophen-2-yl -4 8-bis 5-dodecylthiophen-2-yl benzo 1 2-b 4 5-b-0 dithiophene,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",False,False,False,opsin_direct,OPSIN,True,,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4cccs4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(-c4cccs4)sc23)s1,CACHE_HIT,,,False,0.0,direct,,True,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",True,fused_ring_prime_0_to_quote,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene","2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",,,,,,,,,,,,,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='doc10sidechains' -> preprocessed='domethyl-0- s-yl',,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""doc10sidechains"", ""count"": 1}]",,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,,,,,,
405,poly(th-bdtbdt-th),"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene",2 6-bis thiophen-2-yl -4 8-bis 5-dodecylthiophen-2-yl benzo 1 2-b 4 5-b-0 dithiophene,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",False,False,False,opsin_direct,OPSIN,True,,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4cccs4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(-c4cccs4)sc23)s1,CACHE_HIT,,,False,0.0,direct,,True,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",True,fused_ring_prime_0_to_quote,"2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene","2,6-bis(thiophen-2-yl)-4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",,,,,,,,,,,,,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='doc10sidechains' -> preprocessed='domethyl-0- s-yl',,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""doc10sidechains"", ""count"": 1}]",,
405,poly(th-bdtbdt-th),,,domethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,,,,,,
405,poly(bdtbdt),"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene",4 8-bis 5-dodecylthiophen-2-yl benzo 1 2-b 4 5-b-0 dithiophene,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",False,False,False,opsin_direct,OPSIN,True,,CCCCCCCCCCCCc1ccc(-c2c3ccsc3c(-c3ccc(CCCCCCCCCCCC)s3)c3ccsc23)s1,CACHE_HIT,,,False,0.0,direct,,True,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",True,fused_ring_prime_0_to_quote,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene","4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",,,,,,,,,,,,,
405,poly(bdtbdt),,,domethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='doc10sidechains' -> preprocessed='domethyl-0- s-yl',,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""doc10sidechains"", ""count"": 1}]",,
405,poly(bdtbdt),,,domethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,,,,,,
405,poly(bdtbdt),"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene",4 8-bis 5-dodecylthiophen-2-yl benzo 1 2-b 4 5-b-0 dithiophene,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",False,False,False,opsin_direct,OPSIN,True,,CCCCCCCCCCCCc1ccc(-c2c3ccsc3c(-c3ccc(CCCCCCCCCCCC)s3)c3ccsc23)s1,CACHE_HIT,,,False,0.0,direct,,True,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",True,fused_ring_prime_0_to_quote,"4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b0]dithiophene","4,8-bis(5-dodecylthiophen-2-yl)benzo[1,2-b:4,5-b']dithiophene",,,,,,,,,,,,,
405,poly(bdtbdt),,,domethyl-0- s-yl,False,False,False,template_expand,,True,[OPSIN-PREPROC] raw='doc10sidechains' -> preprocessed='domethyl-0- s-yl',,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,unknown,low,True,"[{""name"": ""doc10sidechains"", ""count"": 1}]",,
405,poly(bdtbdt),,,domethyl-0- s-yl,False,False,False,sidechain_length,ALKYL_LENGTH,True,,C,,,,,,,,,,,,,,doc10sidechains,domethyl-0- s-yl,False,False,True,False,False,,,,,,
